repo,focal_method,test_method,missed_branches,total_branches,missed_lines,total_lines,branch_coverage,line_coverage
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test05,738,741,1616,1667,0.004048582995951417,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test06,707,741,1579,1667,0.04588394062078273,0.052789442111577684
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test09,738,741,1630,1667,0.004048582995951417,0.022195560887822437
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test11,715,741,1594,1667,0.03508771929824561,0.04379124175164967
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test12,715,741,1591,1667,0.03508771929824561,0.04559088182363527
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test16,707,741,1580,1667,0.04588394062078273,0.052189562087582485
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test17,737,741,1629,1667,0.005398110661268556,0.022795440911817635
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test18,738,741,1632,1667,0.004048582995951417,0.020995800839832032
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test19,738,741,1630,1667,0.004048582995951417,0.022195560887822437
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getRank,test26,715,741,1593,1667,0.03508771929824561,0.04439112177564487
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getLeetSubstitution,test05,738,741,1616,1667,0.004048582995951417,0.03059388122375525
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getLeetSubstitution,test06,707,741,1579,1667,0.04588394062078273,0.052789442111577684
GoSimpleLLC_nbvcxz,GoSimpleLLC_nbvcxz/src/main/java/me/gosimple/nbvcxz/matching/match/DictionaryMatch.java###getLeetSubstitution,test28,717,741,1598,1667,0.032388663967611336,0.041391721655668866
